SMILES,title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
CC1CCN(c2ccc(CO)cc2NC(=O)c2ccc(C#N)o2)CC1,"5CN",306,Done,4.203,-5.15115,"glide-grid_1",-5.20355,-1.16686,-0.442055,-0,-1.1839,-35.1412,-9.1498,0.821468,-0.102669,-55.7202,-44.291,6.56313
CC1CC[NH+](c2ccc(CO)cc2NC(=O)c2ccc(C#N)o2)CC1,"5CN",307,Done,2.922,-4.05129,"glide-grid_1",-5.51479,-0.696889,-0.32,-0,-1.31321,-32.8945,-14.5725,0.817161,-0.171247,-65.8363,-47.467,4.76143
CC1CCN(c2ccc(CO)cc2NC(=O)c2ccc(C#N)o2)CC1,"5CN",308,Done,4.11,-5.15115,"glide-grid_1",-5.20355,-1.16686,-0.442055,-0,-1.1839,-35.1412,-9.1498,0.821468,-0.102669,-55.7202,-44.291,6.56313
CC1CC[NH+](c2ccc(CO)cc2NC(=O)c2ccc(C#N)o2)CC1,"5CN",309,Done,2.828,-4.05129,"glide-grid_1",-5.51479,-0.696889,-0.32,-0,-1.31321,-32.8945,-14.5725,0.817161,-0.171247,-65.8363,-47.467,4.76143
c1ccc(-c2oc3nccc(NCCN4CC[NH2+]CC4)c3c2-c2ccccc2)cc1,"547",310,Done,6.953,-5.68116,"glide-grid_1",-5.72076,-1.33656,-0.171288,-0,-0.910172,-32.3051,-14.6213,0.613858,-0.108136,-66.6968,-46.9265,9.71379
c1ccc(-c2oc3nccc(NCC[NH+]4CCNCC4)c3c2-c2ccccc2)cc1,"547",311,Done,6.844,-4.0787,"glide-grid_1",-5.702,-1.29573,-0.209602,-0,-0.910172,-35.5266,-13.385,0.613858,-0.116271,-67.8805,-48.9116,8.8401
c1ccc(-c2oc3nccc(NCCN4CC[NH2+]CC4)c3c2-c2ccccc2)cc1,"547",312,Done,7.359,-5.68116,"glide-grid_1",-5.72076,-1.33656,-0.171288,-0,-0.910172,-32.3051,-14.6213,0.613858,-0.108136,-66.6968,-46.9265,9.71379
c1ccc(-c2oc3nccc(NCC[NH+]4CCNCC4)c3c2-c2ccccc2)cc1,"547",313,Done,6.688,-4.0787,"glide-grid_1",-5.702,-1.29573,-0.209602,-0,-0.910172,-35.5266,-13.385,0.613858,-0.116271,-67.8805,-48.9116,8.8401
O=C([O-])Cn1ccc(=O)n(Cc2nc3cc(Cl)ccc3s2)c1=O,"47D",314,Done,0.984,-4.33896,"glide-grid_1",-4.34026,-1.10423,-0.16,-0,-1.01756,-29.9165,-6.23949,0.464876,-0.0915911,-43.3107,-36.156,4.6458
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1)c1ccco1,"35F",315,Done,2.234,-3.6162,"glide-grid_1",-3.8337,-0.558683,-0.136457,-0,-0.98752,-32.9792,-6.89805,0.70319,-0.170558,-48.4933,-39.8773,3.27021
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1)c1ccco1,"35F",316,Done,2.281,-4.01906,"glide-grid_1",-4.82726,-1.41702,-0.20083,-0,-1.04425,-35.5562,-6.17413,0.70319,-0.164416,-51.71,-41.7303,6.22958
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccco1,"35F",317,Done,2.281,-2.88563,"glide-grid_1",-4.82663,-1.41518,-0.19086,-0,-1.04545,-35.5341,-6.0486,0.70319,-0.194341,-52.2613,-41.5827,6.30684
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1)c1ccco1,"35F",318,Done,2.375,-3.6112,"glide-grid_1",-3.8337,-0.558683,-0.136457,-0,-0.98752,-32.9792,-6.89805,0.70319,-0.170558,-48.4933,-39.8773,3.27021
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1)c1ccco1,"35F",319,Done,2.485,-4.03336,"glide-grid_1",-4.82726,-1.41702,-0.20083,-0,-1.04425,-35.5562,-6.17413,0.70319,-0.164416,-51.71,-41.7303,6.22958
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccco1,"35F",320,Done,2.328,-2.88063,"glide-grid_1",-4.82663,-1.41518,-0.19086,-0,-1.04545,-35.5341,-6.0486,0.70319,-0.194341,-52.2613,-41.5827,6.30684
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1)c1ccco1,"35F",321,Done,2.406,-3.6112,"glide-grid_1",-3.8337,-0.558683,-0.136457,-0,-0.98752,-32.9792,-6.89805,0.70319,-0.170558,-48.4933,-39.8773,3.27021
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1)c1ccco1,"35F",322,Done,2.281,-4.03336,"glide-grid_1",-4.82726,-1.41702,-0.20083,-0,-1.04425,-35.5562,-6.17413,0.70319,-0.164416,-51.71,-41.7303,6.22958
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccco1,"35F",323,Done,2.344,-2.88063,"glide-grid_1",-4.82663,-1.41518,-0.19086,-0,-1.04545,-35.5341,-6.0486,0.70319,-0.194341,-52.2613,-41.5827,6.30684
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1)c1ccco1,"35F",324,Done,2.5,-3.6214,"glide-grid_1",-3.8337,-0.558683,-0.136457,-0,-0.98752,-32.9792,-6.89805,0.70319,-0.170558,-48.4933,-39.8773,3.27021
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1)c1ccco1,"35F",325,Done,2.297,-4.00356,"glide-grid_1",-4.82726,-1.41702,-0.20083,-0,-1.04425,-35.5562,-6.17413,0.70319,-0.164416,-51.71,-41.7303,6.22958
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccco1,"35F",326,Done,2.375,-2.89083,"glide-grid_1",-4.82663,-1.41518,-0.19086,-0,-1.04545,-35.5341,-6.0486,0.70319,-0.194341,-52.2613,-41.5827,6.30684
NC(=[NH2+])Nc1ccc(CO)cc1,"ligprep_1.sdf:135",327,Done,1.563,-4.91741,"glide-grid_1",-4.91741,-0.0647971,-0.360528,-0,-2.78,-9.54407,-14.8201,1.16291,-0.174774,-41.5968,-24.3641,1.66943
CCc1cccc2cc([C@H](O)C[NH2+]C(C)(C)C)oc12,"ligprep_1.sdf:136",328,Done,2.671,-5.52301,"glide-grid_1",-5.52411,-1.25531,-0.2,-0,-2.15022,-23.867,-7.77592,0.541161,-0.1,-47.6044,-31.6429,1.07257
CCc1cccc2cc([C@@H](O)C[NH2+]C(C)(C)C)oc12,"ligprep_1.sdf:136",329,Done,2.984,-6.55298,"glide-grid_1",-6.55408,-1.25566,-0.191856,-0,-1.84522,-23.5605,-18.376,0.773088,-0.1,-66.6261,-41.9366,2.93202
N#Cc1ccc2[nH]cc(CCCC[NH+]3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,"ligprep_1.sdf:137",330,Done,7.969,-4.70714,"glide-grid_1",-4.81904,-0.653615,-0.32,-0,-0.841822,-35.3051,-11.2197,0.612274,-0.167667,-62.4201,-46.5248,3.03769
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,"ligprep_1.sdf:137",331,Done,8.797,-3.72033,"glide-grid_1",-4.76303,-0.849262,-0.32,-0,-0.848694,-36.5032,-9.393,0.614814,-0.125783,-58.8496,-45.8962,2.83149
N#Cc1ccc2[nH]cc(CCCC[NH+]3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,"ligprep_1.sdf:137",332,Done,7.797,-4.70714,"glide-grid_1",-4.81904,-0.653615,-0.32,-0,-0.841822,-35.3051,-11.2197,0.612274,-0.167667,-62.4201,-46.5248,3.03769
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,"ligprep_1.sdf:137",333,Done,8.813,-3.72033,"glide-grid_1",-4.76303,-0.849262,-0.32,-0,-0.848694,-36.5032,-9.393,0.614814,-0.125783,-58.8496,-45.8962,2.83149
C[C@H]1C[C@@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1,"4838",334,Done,2.422,-3.90369,"glide-grid_1",-3.90439,-0.845819,0,-0,-1.56957,-31.8416,-4.02354,0.70661,0,-42.8087,-35.8651,2.70103
C[C@H]1C[C@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1,"4838",335,Done,1.593,-4.14462,"glide-grid_1",-4.14532,-1.35688,0,-0,-1.67408,-29.4752,-2.31471,0.70661,0,-38.3843,-31.7899,2.42595
C[C@@H]1C[C@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1,"4838",336,Done,1.953,-4.82333,"glide-grid_1",-4.82403,-1.50422,0,-0,-1.72138,-27.3961,-6.23491,0.70661,0,-41.6334,-33.631,2.96883
C[C@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,"4838",337,Done,2.141,-4.1504,"glide-grid_1",-4.1511,-0.972193,0,-0,-1.52475,-32.8638,-4.71539,0.70661,-0.0102757,-45.3117,-37.5792,3.13798
C[C@@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,"4838",338,Done,2.016,-3.72413,"glide-grid_1",-3.72483,-0.954773,0,-0,-1.52475,-29.9743,-2.93385,0.70661,-0.013128,-38.9063,-32.9082,4.21556
C[C@@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1,"4838",339,Done,2.125,-4.39329,"glide-grid_1",-4.39399,-1.00827,-0.304,-0,-1.52475,-25.6285,-6.47183,0.70661,-0.0113834,-40.2634,-32.1003,2.60561
O=C(NCc1cccnc1)c1cc(C(=O)NCc2cccnc2)ncn1,"PB5",340,Done,5.532,-4.01097,"glide-grid_1",-4.02307,-1.08626,-0.0438035,-0,-1.03961,-32.0117,-6.95836,0.941164,-0.150221,-48.88,-38.9701,2.05474
O=C(NCc1cccnc1)c1cc(C(=O)NCc2ccc[nH+]c2)ncn1,"PB5",341,Done,5.687,-3.43377,"glide-grid_1",-5.74407,-1.28369,-0.315529,-0,-1.59899,-32.7904,-11.6071,0.936344,-0.101624,-70.256,-44.3975,2.64986
O=C(NCc1cccnc1)c1cc(C(=O)NCc2cccnc2)ncn1,"PB5",342,Done,5.453,-4.01097,"glide-grid_1",-4.02307,-1.08626,-0.0438035,-0,-1.03961,-32.0117,-6.95836,0.941164,-0.150221,-48.88,-38.9701,2.05474
O=C(NCc1cccnc1)c1cc(C(=O)NCc2ccc[nH+]c2)ncn1,"PB5",343,Done,5.5,-3.43377,"glide-grid_1",-5.74407,-1.28369,-0.315529,-0,-1.59899,-32.7904,-11.6071,0.936344,-0.101624,-70.256,-44.3975,2.64986
Cc1cc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(C)c3)ncn2)ccc1F,"PB4",344,Done,5.485,-4.1724,"glide-grid_1",-4.1724,-1.42896,-0.131645,-0,-0.689452,-33.5924,-6.59831,0.935635,-0.188607,-51.0471,-40.1907,2.09223
Cc1cccc(CNC(=O)c2cc(C(=O)NCc3cccc(C)c3)ncn2)c1,"PB3",345,Done,5.781,-3.69242,"glide-grid_1",-3.69242,-1.17813,-0.0384605,-0,-0.862933,-33.4075,-5.91266,1.10332,-0.158941,-48.3747,-39.3202,1.47778
FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cncn3)nc12)[C@H]1CCCC[NH2+]1,"382",346,Done,5.437,-4.84156,"glide-grid_1",-4.85366,-0.655579,-0.355091,-0,-0.630893,-31.0643,-13.8735,0.617492,-0.19535,-61.8054,-44.9378,4.80668
FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cncn3)nc12)[C@H]1CCCCN1,"382",347,Done,6.234,-2.20791,"glide-grid_1",-4.51871,-0.774121,-0.32,-0,-1.22111,-35.5118,-6.61668,0.620064,-0.0554489,-52.918,-42.1284,2.16313
FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cncn3)nc12)[C@H]1CCCC[NH2+]1,"382",348,Done,5.157,-4.84156,"glide-grid_1",-4.85366,-0.655579,-0.355091,-0,-0.630893,-31.0643,-13.8735,0.617492,-0.19535,-61.8054,-44.9378,4.80668
FC(F)(CNc1nccc2oc(Cc3ccccc3-n3cncn3)nc12)[C@H]1CCCCN1,"382",349,Done,6.187,-2.20791,"glide-grid_1",-4.51871,-0.774121,-0.32,-0,-1.22111,-35.5118,-6.61668,0.620064,-0.0554489,-52.918,-42.1284,2.16313
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,"ligprep_1.sdf:156",350,Done,0.438,-4.67583,"glide-grid_1",-4.67583,-1.21699,0,-0,-1.85289,-22.5701,-3.18298,0,0,-33.1757,-25.753,0
Cc1cc(N)c2cc(NC(=O)Nc3ccc4[nH+]c(C)cc(N)c4c3)ccc2[nH+]1,"NSC",351,Done,2.375,-5.90967,"glide-grid_1",-5.90967,-0.514461,-0.507354,-0,-1.34994,-30.3666,-15.641,0.551651,-0.225081,-72.2299,-46.0077,2.00427
NC(=[NH2+])c1cc2ccccc2s1,"ESX",352,Done,0.718,-7.84965,"glide-grid_1",-7.85565,-0.216639,-0.109625,-0,-2.73059,-12.1367,-27.6196,0,-0.191966,-66.7597,-39.7562,0.663672
c1c[nH]cn1,"ligprep_1.sdf:171",353,Done,0.282,-4.87821,"glide-grid_1",-5.10511,-0.473324,-0.32,-0,-3.16297,-9.74286,-4.29991,0,-0.0166932,-18.4294,-14.0428,0
c1c[nH+]c[nH]1,"ligprep_1.sdf:171",354,Done,0.312,-4.11995,"glide-grid_1",-4.79845,-0.313285,0,-0,-2.7,-7.72309,-9.32672,0,0,-25.2046,-17.0498,0
c1c[nH]cn1,"ligprep_1.sdf:171",355,Done,0.313,-4.87821,"glide-grid_1",-5.10511,-0.473324,-0.32,-0,-3.16297,-9.74286,-4.29991,0,-0.0166932,-18.4294,-14.0428,0
c1c[nH+]c[nH]1,"ligprep_1.sdf:171",356,Done,0.313,-4.11995,"glide-grid_1",-4.79845,-0.313285,0,-0,-2.7,-7.72309,-9.32672,0,0,-25.2046,-17.0498,0
Cc1ccc2sc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nc2c1,"TH1",357,Done,2.922,-5.32039,"glide-grid_1",-5.32039,-0.686137,0,-0,-1.28622,-22.9298,-17.2275,0.382582,0,-52.4105,-40.1573,4.54652
NC(=[NH2+])c1cc2c(I)cccc2s1,"ESI",358,Done,0.718,-7.25061,"glide-grid_1",-7.25661,-0.312033,-0.121413,-0,-1.8722,-15.2591,-27.1461,0,-0.18801,-68.6314,-42.4052,0.0398208
CC(C)C[C@H](NC(=O)c1ccco1)C(=O)[O-],"FLE",359,Done,1.86,-4.02147,"glide-grid_1",-4.02177,-0.83105,-0.302506,-0,-1.97134,-23.1861,-4.89009,1.01095,-0.0350069,-34.6991,-28.0762,0.478035
OCC[NH+]1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",360,Done,5.547,-4.81188,"glide-grid_1",-5.03788,-0.809892,-0.536271,-0,-1.19836,-20.8155,-11.8503,0.424968,-0.1,-45.5883,-32.6658,6.28727
OCCN1CC[NH+](CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",361,Done,6.078,-4.01316,"glide-grid_1",-4.90056,-1.36919,-0.428942,-0,-0.893364,-28.4579,-8.62176,0.607097,-0.1,-47.4819,-37.0797,10.6647
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",362,Done,7.281,-1.5815,"glide-grid_1",-2.986,-0.489428,-0.16,-0,-0.675236,-26.1543,-6.42312,0.609848,0,-35.5102,-32.5774,7.48838
OCC[NH+]1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",363,Done,5.421,-4.81188,"glide-grid_1",-5.03788,-0.809892,-0.536271,-0,-1.19836,-20.8155,-11.8503,0.424968,-0.1,-45.5883,-32.6658,6.28727
OCCN1CC[NH+](CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",364,Done,6.079,-4.01316,"glide-grid_1",-4.90056,-1.36919,-0.428942,-0,-0.893364,-28.4579,-8.62176,0.607097,-0.1,-47.4819,-37.0797,10.6647
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",365,Done,7.171,-1.5815,"glide-grid_1",-2.986,-0.489428,-0.16,-0,-0.675236,-26.1543,-6.42312,0.609848,0,-35.5102,-32.5774,7.48838
OCC[NH+]1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",366,Done,5.391,-4.81188,"glide-grid_1",-5.03788,-0.809892,-0.536271,-0,-1.19836,-20.8155,-11.8503,0.424968,-0.1,-45.5883,-32.6658,6.28727
OCCN1CC[NH+](CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",367,Done,6.062,-4.01316,"glide-grid_1",-4.90056,-1.36919,-0.428942,-0,-0.893364,-28.4579,-8.62176,0.607097,-0.1,-47.4819,-37.0797,10.6647
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,"ligprep_1.sdf:197",368,Done,7.141,-1.5815,"glide-grid_1",-2.986,-0.489428,-0.16,-0,-0.675236,-26.1543,-6.42312,0.609848,0,-35.5102,-32.5774,7.48838
Cc1cc(C(=O)NNCc2ccccc2)no1,"1247",369,Done,1.609,-4.00821,"glide-grid_1",-4.00861,-0.451922,-0.256195,-0,-1.83238,-24.1684,-8.8373,1.27934,-0.213433,-40.3423,-33.0057,2.3333
C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,"744",370,Done,1.594,-4.60193,"glide-grid_1",-4.62493,-0.474993,0,-0,-2.24801,-29.7789,-4.80867,0.308321,0,-38.6151,-34.5876,12.0927
C[C@H](c1cc2ccccc2s1)N([O-])C(N)=O,"744",371,Done,1.109,-2.36064,"glide-grid_1",-4.29754,-0.523814,-0.32,-0,-1.99339,-22.2831,-4.37835,0.310573,0,-34.4788,-26.6614,1.58685
C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,"744",372,Done,1.422,-5.27946,"glide-grid_1",-5.30246,-0.73206,-0.608,-0,-1.79801,-22.2645,-8.64423,0.308321,-0.0628504,-41.7022,-30.9087,1.83383
C[C@@H](c1cc2ccccc2s1)N([O-])C(N)=O,"744",373,Done,1.078,-2.97602,"glide-grid_1",-4.91292,-0.811921,-0.474936,-0,-1.80489,-20.187,-7.1289,0.310573,-0.0530648,-35.4596,-27.3159,0.959421
C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,"744",374,Done,1.891,-4.60193,"glide-grid_1",-4.62493,-0.474993,0,-0,-2.24801,-29.7789,-4.80867,0.308321,0,-38.6151,-34.5876,12.0927
C[C@H](c1cc2ccccc2s1)N([O-])C(N)=O,"744",375,Done,1.234,-2.36064,"glide-grid_1",-4.29754,-0.523814,-0.32,-0,-1.99339,-22.2831,-4.37835,0.310573,0,-34.4788,-26.6614,1.58685
C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O,"744",376,Done,1.437,-5.27946,"glide-grid_1",-5.30246,-0.73206,-0.608,-0,-1.79801,-22.2645,-8.64423,0.308321,-0.0628504,-41.7022,-30.9087,1.83383
C[C@@H](c1cc2ccccc2s1)N([O-])C(N)=O,"744",377,Done,1.079,-2.97602,"glide-grid_1",-4.91292,-0.811921,-0.474936,-0,-1.80489,-20.187,-7.1289,0.310573,-0.0530648,-35.4596,-27.3159,0.959421
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,"398",378,Done,8.859,-4.52971,"glide-grid_1",-4.54501,-0.326784,-0.96,-0,-0.239832,-31.9872,-11.1866,0.653223,-0.394277,-54.7113,-43.1737,4.42986
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cc[nH+]1,"398",379,Done,8.234,-2.53715,"glide-grid_1",-4.70935,-0.370639,-0.316477,-0,-0.509517,-29.4712,-15.8981,0.650648,-0.305097,-63.1548,-45.3693,4.78633
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,"398",380,Done,9.063,-4.52971,"glide-grid_1",-4.54501,-0.326784,-0.96,-0,-0.239832,-31.9872,-11.1866,0.653223,-0.394277,-54.7113,-43.1737,4.42986
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cc[nH+]1,"398",381,Done,8.531,-2.53715,"glide-grid_1",-4.70935,-0.370639,-0.316477,-0,-0.509517,-29.4712,-15.8981,0.650648,-0.305097,-63.1548,-45.3693,4.78633
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,"311",382,Done,1.109,-4.8456,"glide-grid_1",-4.8586,-0.734007,-0.16,-0,-1.64782,-22.7166,-7.69012,0.264691,-0.292111,-39.5486,-30.4067,0.65709
CCOc1ccc2nc(S([NH-])(=O)=O)sc2c1,"311",383,Done,1.235,-1.70079,"glide-grid_1",-3.97029,-0.88147,0,-0,-1.71703,-20.2129,-3.93082,0.266477,-0.0379983,-31.1464,-24.1437,0.953966
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,"311",384,Done,1.094,-4.8456,"glide-grid_1",-4.8586,-0.734007,-0.16,-0,-1.64782,-22.7166,-7.69012,0.264691,-0.292111,-39.5486,-30.4067,0.65709
CCOc1ccc2nc(S([NH-])(=O)=O)sc2c1,"311",385,Done,1.265,-1.70079,"glide-grid_1",-3.97029,-0.88147,0,-0,-1.71703,-20.2129,-3.93082,0.266477,-0.0379983,-31.1464,-24.1437,0.953966
